goodsID,name,type,author,page_size,origin_price,preferential_price,publisher,comments_count,favorable_rate,publish_time
12250414,零基础学C语言（全彩版）基础入门、实例进阶、实战练习，赠视频、源码、必刷题、电子魔卡,编程,明日科技（MingRi Soft） 著 明日科技 编,432,69.80,57.10,吉林大学出版社,10万+,0.99,2017-10-01
12536373,你不知道的JavaScript上卷+中卷+下卷（套装共3册京东）(图灵出品),编程,阿斯顿·张（Aston Zhang） 著,unknown,207.00,138.70,人民邮电出版社,2000+,0.98,2019-06-01
12696631321,包邮CPrimerPlus(第6版)(中文版)C语言入门教程计算机c语言编程语言与程序设计,编程,[美] Prata 著,unknown,108.00,54.00,人民邮电出版社,2000+,0.98,2016-04-01
12941930,超简单：用Python让Excel飞起来,编程,王秀文 郭明鑫 王宇韬 著,288,69.80,69.80,机械工业出版社,2万+,0.99,2020-08-01
10393318,EffectiveC++：改善程序与设计的55个具体做法（第3版中文版）(博文视点出品),编程,[美] 梅耶（Scott Meyers） 著 侯捷 译,336,89.00,89.00,电子工业出版社,10万+,0.98,2011-01-01
12187988,Go程序设计语言,编程,艾伦A. A. 多诺万 著 李道兵 高博 庞向才 金鑫鑫 林齐斌 译,286,79.00,62.40,机械工业出版社,2万+,0.99,2017-05-01
12654873,看漫画学Python：有趣、有料、好玩、好用（全彩版）(博文视点出品),编程,关东升 著 赵大羽 绘,unknown,89.00,89.00,电子工业出版社,2000+,0.98,2020-06-01
12955976,Scratch儿童少儿编程：基础入门+趣味实例+动画游戏（全彩印刷+视频教学）（套装共3册）,编程,蹇彤 王丽君 爱编程的魏校长 等 著,unknown,249.40,249.40,中国水利水电出版社,1万+,0.98,2020-08-01
12832130,第一行代码Android第3版(图灵出品),编程,郭霖 著,692,99.00,67.00,人民邮电出版社,2万+,0.98,2020-04-01
12570242,SpringBoot编程思想（核心篇）(博文视点出品),编程,小马哥 著,628,118.00,118.00,电子工业出版社,5万+,0.99,2019-04-01
13098160,EffectivePython：编写高质量Python代码的90个有效方法（原书第2版）[EffectivePython SecondEdition],编程,[美] 布雷特·斯拉特金（Brett Slatkin） 著 爱飞翔 译,370,129.00,85.10,机械工业出版社,2万+,0.99,2021-02-01
34608882177,Python从入门到精通清华大学出版社Python零基础自学书籍python编程从入门到实践,编程,明日科技 著,unknown,79.80,24.00,清华大学出版社,5000+,0.99,unknown
12952982,PythonGUI设计PyQt5从入门到实践（Qt5编程入门数据可视化Python3全彩版）,编程,明日科技 著,384,98.00,80.10,吉林大学出版社,20万+,0.99,2020-07-01
12512975,用户体验要素：以用户为中心的产品设计（原书第2版）[TheElementsofUserExperience:User-CenteredDes],编程,[美] 杰西·詹姆斯·加勒特（Jesse James Garrett） 著,unknown,79.00,52.10,机械工业出版社,1万+,0.98,2019-04-01
12513751,【程序员小灰】漫画算法：小灰的算法之旅（全彩）(博文视点出品),编程,魏梦舒（@程序员小灰） 著,280,79.00,79.00,电子工业出版社,10万+,0.99,2019-05-01
13200972,GoWeb编程实战派——从入门到精通(博文视点出品),编程,廖显东 著,536,128.00,128.00,电子工业出版社,1万+,0.96,2021-04-01
12683110,架构师修炼之道,编程,迈克尔·基林(Michael Keeling) 著,312,99.90,94.00,华中科技大学出版社,2000+,0.98,2019-08-01
12859710,Python实效编程百例·综合卷（102个实例练习送全部源码）（Python3全彩版）,编程,明日科技（MingRi Soft） 著 明日科技 编,304,79.80,65.30,吉林大学出版社,20万+,0.99,2020-05-01
12580612,C程序设计语言（原书第2版·新版典藏版）[TheCProgrammingLanguageSecondEdition],编程,[美] 布莱恩·W.克尼汉（Brian W.Kernighan） [美] 丹尼斯·M.里奇（Dennis M.Ritchie） 编 徐宝文 李志 译,258,69.00,54.50,机械工业出版社,2万+,0.98,2019-04-01
12831634,DK编程真好玩：6岁开始学Scratch（2020版）儿童编程入门书（爱心树童书）[7-10岁 11-14岁],编程,〔英〕乔恩•伍德科克 等 著 余宙华 译,220,108.00,83.50,南海出版公司,2万+,0.99,2020-03-01
12828404,程序员修炼之道：通向务实的最高境界（第2版）(博文视点出品),编程,[美] David Thomas（大卫托马斯） Andrew Hunt（安德鲁亨特） 著 云风 译,344,89.00,89.00,电子工业出版社,5万+,0.98,2020-04-01
27158085978,现货包邮深入理解Java虚拟机：JVM高级特性与最佳实践（第3版）新版周志明8065616,编程,周志明 著,452,129.00,64.50,机械工业出版社,2000+,0.98,2013-06-01
71915700234,Python编程从入门到实践第2版(图灵出品)人民邮电出版社书籍,编程,[美] 埃里克·马瑟斯 著 袁国忠 译,459,89.00,45.50,人民邮电出版社,500+,0.97,unknown
13130374,C++标准库（第2版）(博文视点出品),编程,Nicolai M. Josuttis（尼古拉?约祖蒂斯） 著 侯捷 译,1128,228.00,228.00,电子工业出版社,10万+,0.98,2021-02-01
10026493552508,化学生物学基础教程/娄兆文科学出版社娄兆文，何汉平著作大中专理科数理化,生物学,娄兆文 何汉平 著,unknown,79.00,69.52,科学出版社,0,1.0,2016-10-01
62831282775,细胞生物学<第4版>辅导与习题集(普通高等院校生物专业考研参考书),生物学,编者：姜益泉\\邹菊萍... 编,251,39.00,24.57,西南交大,8,1.0,2014-03-01
12558362,分子生物学（中译版，第四版）,生物学,[英] 亚历山大·麦克伦南（Alexander McLennan） 著 刘进元 等 译,384,79.00,67.10,科学出版社,100+,1.0,2019-03-01
30188162477,2022现货正版陈阅增普通生物学第4版第四版同步辅导与习题集中学生物奥赛联赛吴相珏考研,生物学,,unknown,56.00,33.80,西北工业大学出版社,200+,0.98,unknown
13200228,一遍过选择性必修1生物学RJ（人教新教材）2022版天星教育,生物学,天星教育研究院 著 杜志建 编,176,32.80,28.60,南京师范大学出版社,200+,1.0,2020-04-01
10030981491001,高中生物学(必修1分子与细胞人教版全练版)/1+1,生物学,,174,34.80,20.88,北京教育出版社,3,1.0,2019-05-01
51794718203,包邮北京大学细胞生物学第5版第五版教材+学习指南翟中和丁明孝同步辅导及习题全解2本,生物学,丁明孝 王喜忠 张传茂 陈建国 翟中和 著 # 编,unknown,118.00,98.60,高等教育出版社,43,1.0,unknown
13059706,中公教育2021国家教师资格证考试用书高中生物：教育+教育历年+综合+综合历年+生物学科+生物历年（套装10册）,生物学,中公教育教师资格考试研究院 著,2224,270.00,152.00,世界图书出版公司,5万+,0.97,2020-12-01
13032216,中学教材全解七年级生物学下人教版2021春,生物学,薛金星 著,184,35.80,31.10,陕西人民教育出版社,2万+,0.99,2020-11-01
1578557935,进化生物学(第3版)第三版沈银柱黄占景十二五生命科学规划教材高等教育出版社,生物学,沈银柱 著,unknown,35.00,33.80,高等教育出版社,200+,1.0,2013-01-01
67417937293,生物化学与分子生物学(第9版)本科临床医学高等教育本科**规划教材,生物学,周春燕 药立波 著,unknown,91.00,70.98,人民卫生出版社,24,1.0,2018-06-01
10500469,海洋生物学（第6版）,生物学,[美] Peter Castro Michael E. Huber 著 茅云翔 译,488,65.00,51.30,北京大学出版社,1000+,0.98,2011-01-01
1625914996,生物信息学第2二版李霞雷健波八年制及七年制临床医学专业西医考研教材人民卫生出版,生物学,李霞 著,unknown,108.00,94.80,人民卫生出版社,8,1.0,2015-06-01
12130692,生物学史,生物学,[英] 汤姆逊（J. Arthur Thomson） 著,300,121.50,121.50,河南人民出版社,29,1.0,2016-10-01
29801300180,陈阅增普通生物学（第4版）同步辅导与习题集（含生物考研真题）,生物学,袁玲 著,unknown,56.00,36.70,西北工业大学出版社,70,1.0,2016-09-01
11719838,细胞生物学（第3版/八年制/配增值）[CellBiology],生物学,左伋 刘艳平 刘佳 等 编,474,97.00,91.30,人民卫生出版社,5万+,0.98,2015-05-01
12864719,新教材教材全解高中生物学必修1分子与细胞人教版2021版,生物学,薛金星 著,288,49.80,43.30,陕西人民教育出版社,100+,0.9,2021-05-01
11445563,现代分子生物学（第4版）辅导与习题集,生物学,戴余军 母昌考 严冰 编,242,40.00,29.30,西南交通大学出版社,1万+,0.98,2014-01-01
1042860370,认知神经科学：关于心智的生物学,生物学,[美] 葛詹尼加等 著,unknown,180.00,111.60,中国轻工业出版社,1000+,0.99,2011-02-01
13059692,中公教育2021国家教师资格证考试用书初中生物：教育+教育历年+综合+综合历年+生物学科+生物历年（套装10册）,生物学,中公教育教师资格考试研究院 著,2216,270.00,152.00,世界图书出版公司,2万+,0.97,2020-12-01
42359079647,生物化学与分子生物学学习指导与习题集第九9版周春燕主编十三五规划教材人民卫生出版社,生物学,,unknown,52.00,38.00,人民卫生,200+,1.0,unknown
13303410,新教材解透教材高中生物学必修1分子与细胞人教版2021版,生物学,薛金星 著,288,49.80,43.30,辽海出版社,200+,0.97,2021-05-01
11167120785,2021高中必刷题生物学必修2遗传与进化RJ新教材人教版狂K重点高一下新高考课本必修第二册同步,生物学,,unknown,34.80,27.80,首都师范大学出版社,1万+,0.99,2020-11-01
11713081,生物化学与分子生物学（第3版/八年制/配增值）[BiochemistryandMolecularBiology],生物学,冯作化 药立波 编,643,99.00,93.20,人民卫生出版社,5万+,0.98,2015-05-01
39937802442,分子生物学（原著第五版）生命科学名著,生物学,[美] Robert F. Weaver 著 郑用琏 等 译,unknown,160.00,128.00,科学出版社,100+,0.95,2013-03-01
10024516212621,生物学课程哲学(课程开发必读用书)/名师面对面,生物学,编者：谭永平|责编：童炜炜... 编,226,50.00,28.30,浙江教育,8,1.0,2020-10-01
67607873649,初中八年级上册生物书人教版课本教材教科书8年级初二上册生物教科书生物学八年级上册人民教育出版社,生物学,,unknown,16.80,15.60,人民教育出版社,2000+,0.98,unknown
12772439,新教材教材全解高中生物学必修2遗传与进化人教版2020版,生物学,薛金星 张纯伟 编,148,45.80,39.80,陕西人民教育出版社,200+,1.0,2019-09-01
13310726,教材全解七年级生物学上人教版2021秋,生物学,薛金星 著,unknown,38.80,33.90,陕西人民教育出版社,500+,1.0,2021-05-01
54530785233,七年级上册生物学课本义务教育教科书人教版初一教材人民教育出版社（7年级初1）,生物学,,unknown,8.60,8.60,人民教育出版社,2000+,0.99,unknown
69846460334,物种起源达尔文论引人入胜的文学名著跨越三个世纪的传世经典开创生物学史上的新纪元,生物学,达尔文 著 文舒 编 文舒 译,245,36.00,15.80,中国华侨出版社,1,1.0,2019-06-20
71623161079,“十二五”普通高等教育本科规划教材：现代分子生物学(第4版),生物学,朱玉贤 李毅 郑晓峰 等 著,unknown,51.95,41.95,高等教育出版社,25,0.66,2013-01-01
60688487232,2021人教版八年级下册生物书初二八年级生物课本初中八下生物学八年级下册教材教科书人民教育出版社,生物学,,unknown,14.90,13.90,人民教育出版社,1万+,0.97,unknown
12502382,细胞的分子生物学（原书第4版套装上下册）,生物学,Bruce Alberts 等 著 张新跃 钱万强 等 译,1580,278.00,236.20,科学出版社,100+,0.95,2008-08-01
13265234,教材全解八年级生物学上北师版2021秋,生物学,薛金星 编,172,35.80,31.10,北京师范大学出版社,1万+,0.99,2016-04-01
23651598753,十二五细胞生物学(第五版)＋细胞生物学同步辅导及习题全解全2本,生物学,翟中和王喜忠丁明孝 著,unknown,105.80,73.20,高等教育出版社,89,0.95,2017-05-01
53569924998,正版植物生物学（第4版）周云龙高教9787040451481,生物学,周云龙 著,unknown,53.00,47.20,高等教育出版社,8,1.0,2016-08-01
68573891399,八年级上册生物书北师大版初中课本教材教科书北师大生物学八年级上册北京师范大学出版社,生物学,,unknown,21.00,18.00,北京师范大学出版社,500+,1.0,unknown
10020572857904,人教版八年级上册初中生物学义务教育教科书8年级上册初一上中学生生物课本/教材/学生用书初中,生物学,,unknown,7.25,7.25,人民教育出版社,100+,1.0,unknown
10033258759563,生物科学普通生物学生态学李博主编,生物学,,unknown,28.01,28.01,1,0,1.0,unknown
69378771129,生物化学与分子生物学学习指导与习题集人卫本科临床西医综合生物化学教材配套习练习题同步辅导人卫出版,生物学,周春燕 著,unknown,52.00,39.00,人民卫生出版社,100+,1.0,unknown
10031544719581,基因的分子生物学(第六版),生物学,美沃森 杨焕明 著,unknown,371.00,351.00,科学出版社,0,1.0,2009-07-01
43617662197,生物化学与分子生物学精讲精练医学9版人卫第九版教材配套同步练习题集供基础临床预防口腔医学类专业用,生物学,,unknown,58.00,28.00,教育科学,100+,1.0,2019-02-01
31003018402,苏科版八年级上册生物学义务教育教科书8年级上册初二上中学生物学课本/教材/学生,生物学,,unknown,8.73,8.73,江苏科学技术出版社,1000+,0.99,unknown
13309868,教材帮必修1生物学RJ（人教新教材）2022版天星教育,生物学,杜志建 编,265,49.90,47.40,新疆青少年出版社,15,1.0,2019-07-01
13058886,中公教育2021国家教师资格证考试：生物学科知识与教学能力历年真题及预测试卷（高级中学）（全新升级）,生物学,中公教育教师资格考试研究院 著,320,38.00,16.00,世界图书出版公司,5万+,0.97,2020-12-01
12349222,镜花缘（《语文》推荐阅读丛书人民文学出版社）,文学,[清] 李汝珍 著,680,48.00,48.00,人民文学出版社,20万+,0.99,2018-05-01
11946564,莎士比亚全集（套装共8册）,文学,威廉.莎士比亚 著 朱生豪 译,4272,380.00,380.00,译林出版社,5万+,0.99,2016-04-01
12308707,曹文轩珍藏版文集（套装共7册）：草房子 青铜葵花 细米 根鸟 山羊不吃天堂草 三角地 甜橙树入选部编语文教材[7-10岁],文学,曹文轩 著,1944,168.00,168.00,人民文学出版社、天天出版社,20万+,0.99,2018-03-01
12366229,爱的教育（《语文》推荐阅读丛书人民文学出版社）,文学,[意大利] 埃·德·阿米琪斯 著,344,30.00,30.00,人民文学出版社,20万+,0.99,2018-06-01
11731424,名著名译精装：悲惨世界（套装上中下册）,文学,[法] 雨果 著 李丹 方于 译,1435,110.00,110.00,人民文学出版社,20万+,0.99,2015-06-01
12694815,双城记（狄更斯经典代表作 逝世150周年纪念版！翻译泰斗宋兆霖权威译本。）,文学,[英] 查尔斯·狄更斯 著 宋兆霖 译,unknown,49.80,37.40,台海出版社,100万+,0.99,2020-07-01
12349246,围城（《语文》推荐阅读丛书人民文学出版社初三必读）,文学,钱钟书 著,354,38.00,38.00,人民文学出版社,20万+,0.99,2018-05-01
1027595193,【2021新版】平凡的世界全三册路遥作品第三届茅盾文学奖获奖作品八年级推荐阅读,文学,路遥 著,unknown,138.00,94.40,北京十月文艺出版社,2万+,0.98,2021-06-01
12349196,【张祖庆推荐】俗世奇人足本（《语文》推荐阅读丛书人民文学出版社）,文学,冯骥才 著,188,28.00,28.00,人民文学出版社,100万+,0.99,2018-05-01
12737749,冒险家希尔达套装全3册幻想儿童文学奇幻冒险题材故事小学生一年级二年级三年级四五六年纪必读课外书阅读[8-12岁],文学,[英] 斯蒂芬·戴维斯 著 海豚传媒 编 马爱农 译,568,117.00,111.20,长江少年儿童出版社,2万+,0.99,2020-10-01
12366231,海底两万里（《语文》推荐阅读丛书人民文学出版社）,文学,[法] 儒勒·凡尔纳 著,unknown,35.00,35.00,人民文学出版社,100万+,0.99,2018-06-01
11977252,唐诗三百首（儿童注音美绘本）[7-10岁],文学,思睿 编,192,40.00,30.00,北方妇女儿童出版社,300万+,0.99,2016-07-01
11892853,晴天有时下猪（经典幻想儿童文学套装共9册)[6-9岁],文学,[日] 矢玉四郎 著,unknown,150.00,141.20,二十一世纪出版社集团,2万+,0.99,2014-07-01
12610467,影响孩子一生的世界名著全套8册儿童文学小王中小学生读课外读物昆虫记儿童读物书籍[9-14岁],文学,刘磊 著,unknown,158.40,49.00,黑龙江美术出版社,2万+,0.99,2017-07-01
10029061651107,哈利波特全套哈利波特全集纪念版全套7册新版系列魔法石火焰杯密室中文版小学生课外阅读书籍,文学,,3104,438.00,323.50,人民文学出版社,200+,0.91,2018-10-01
12464007,动物小说大王沈石溪品藏书系新版（橙蓝特辑套装共12册）[11-14岁],文学,沈石溪 著,unknown,310.00,275.90,浙江少年儿童出版社,20万+,0.99,2012-01-01
11056779,夏洛的网（夏洛书屋第一辑01美绘版）三四年级必读全彩插图[7-10岁],文学,[美] 怀特 著 任溶溶 译,220,38.00,37.90,上海译文出版社,5万+,0.99,2012-08-01
12432673,罗生门（名家翻译 日本近代文学史扛鼎之余 奥斯卡获奖影片《罗生门》原著小说）,文学,[日] 芥川龙之介 著,unknown,58.00,43.50,开明出版社,100万+,0.99,2018-10-01
12881118,故宫里的大怪兽（彩绘注音版）（套装15册）[6-14岁],文学,常怡 著,2400,525.00,469.00,中国大百科全书出版社,10万+,0.99,2020-06-01
13221656,藏在地图里的中国历史（精装2册 读中国历史 孩子有一套就够了）[5-14岁],文学,一瓢 著,unknown,398.00,358.00,山东省地图出版社,5万+,0.99,2021-05-01
12691355,中国民间故事非洲民间故事欧洲民间故事列那狐的故事/快乐读书吧五年级上册儿童文学,文学,立人 编,1010,99.20,68.80,成都地图出版社,50万+,0.99,2020-07-01
12362238,城南旧事（《语文》推荐阅读丛书人民文学出版社）,文学,林海音 著,197,26.00,26.00,人民文学出版社,20万+,0.99,2018-05-01
12262747,2019第十届茅盾文学奖获奖作品：人世间（套装共3册）,文学,梁晓声 著,1500,238.00,238.00,中国青年出版社,2万+,0.99,2017-11-01
12310728,装在口袋里的爸爸（精华版套装共16册）/原创儿童文学品牌书系[7-10岁],文学,浙江少年儿童出版社 编,3290,320.00,284.80,浙江少年儿童出版社,5万+,0.99,2017-09-01
12363167,夏洛的网+精灵鼠小弟+吹小号的天鹅（E·B·怀特经典三部曲注音版套装全8册）[7-10岁],文学,[美] E·B·怀特 著 任溶溶 译,420,144.00,142.50,上海译文出版社,10万+,0.99,2018-06-01
12349232,猎人笔记（《语文》推荐阅读丛书人民文学出版社）,文学,[俄] 屠格涅夫 著,238,29.00,29.00,人民文学出版社,20万+,0.99,2018-04-01
12832423,初中生必读课外名著全套十二本七八九年级红星照耀中国傅雷家书朝花夕拾西游记骆驼祥子海底两万里,文学,老舍 鲁迅 [美] 埃德加·斯诺 [明] 吴承恩 艾青 等 著 立人 编 董乐山 译,unknown,300.80,214.30,天地出版社,20万+,0.99,2016-09-01
12276992,飞向太空港《语文》推荐阅读丛书人民文学出版社,文学,李鸣生 著,295,29.00,29.00,人民文学出版社,100万+,0.99,2017-11-01
12339105,边城湘行散记（《语文》推荐阅读丛书人民文学出版社）,文学,沈从文 著,213,28.00,28.00,人民文学出版社,20万+,0.99,2018-05-01
54183730414,米小圈上学记二年级全4册图书米小圈故事书童书儿童读物图书书籍儿童文学睡前故事书课外书少儿读物,文学,unknown,unknown,100.00,58.10,四川少年儿童出版社,1万+,0.99,2018-03-31
11804275,刘慈欣少年科幻科学小说系列（套装共5册）[7-10岁],文学,刘慈欣 著,893,110.00,103.60,广西师范大学出版社,2万+,0.99,2016-01-01
12401321,亲爱的小孩我把世界读给你听[3-6岁],文学,沈蕾娜 著,120,69.00,51.80,四川人民出版社,200万+,0.98,2018-06-01
12376642,繁星·春水（《语文》推荐阅读丛书人民文学出版社）,文学,冰心 著,300,36.00,36.00,人民文学出版社,100万+,0.99,2018-06-01
12351985,林海雪原（《语文》推荐阅读丛书人民文学出版社）,文学,曲波 著,564,52.00,52.00,人民文学出版社,20万+,0.99,2018-05-01
11665924,名著名译精装：战争与和平（套装上下册）,文学,[俄] 列夫·托尔斯泰 著 刘辽逸 译,1349,88.00,88.00,人民文学出版社,10万+,0.99,2015-03-01
12262585,大侦探福尔摩斯小学生版第三辑套装全4册一年级二年级三年级四五六年级寒假课外阅读书籍知乎母婴盐究员七优推荐[7-10岁],文学,[中国香港] 厉河 著 心喜阅童书 编 [中国香港] 余远锽 绘,552,76.00,72.20,湖北教育出版社,2万+,0.99,2018-01-01
12611399,安徒生童话：（儿童注音美绘本）一二三年级课外阅读书必读世界经典文学少儿名著儿童文学童话故事书[7-10岁],文学,安徒生 著,unknown,108.00,76.00,宁夏人民出版社,1万+,0.97,2019-10-01
10027417121758,【附赠音频】孩子读得懂的资治通鉴精装4册少儿版少儿国学中小学课外读物,文学,,864页,276.00,108.00,北京理工大学出版社,500+,0.98,2020-12-01
54187601908,米小圈脑筋急转弯全套4册猜谜语大全二三年级益智游戏书籍6-12岁儿童文学图书米小圈官方旗舰店,文学,北猫 著 北猫 编,576,64.00,37.25,四川少年儿童出版社,2万+,0.99,2015-12-31
12129541,中国民间故事/快乐读书吧五年级上册田螺姑娘梁山伯与祝英台八仙过海儿童文学,文学,立人 著,264,24.80,17.20,天地出版社,50万+,0.99,2017-07-01
12366321,呼兰河传（《语文》推荐阅读丛书人民文学出版社）,文学,萧红 著,268,26.00,26.00,人民文学出版社,100万+,0.99,2018-06-01
12331767,稻草人叶圣陶正版曹文轩推荐儿童文学经典书系三年级必读的课外书三四五六年级语文教材推荐书目,文学,叶圣陶 著,320,22.80,16.20,北京教育出版社,50万+,0.99,2018-06-01
18306632296,长征王树增著套装上下共2册中小学课外阅读推荐人教版初二8年级上册人民文学出版社,文学,王树增 著,unknown,72.00,42.30,人民文学出版社,2000+,0.99,2017-09-01
12064250,高尔基三部曲童年在人间我的大学/快乐读书吧精读版儿童文学名著共478页（无障碍阅读套装3册）,文学,[苏] 高尔基 著 立人 译,748,74.40,51.60,天地出版社,50万+,0.99,2016-10-01
12349192,小兵张嘎（《语文》推荐阅读丛书人民文学出版社）,文学,徐光耀 著,255,30.00,30.00,人民文学出版社,20万+,0.99,2018-05-01
12073495,三毛典藏全集（全套共14册）,文学,三毛 著,3720,480.00,480.00,北京十月文艺出版社,5万+,0.99,2017-04-01
11234792,小猪唏哩呼噜（注音版套装共2册）一年级推荐课外阅读书[7-10岁],文学,孙幼军 著 裘兆明 绘,312,30.00,25.20,春风文艺出版社,20万+,0.99,2008-06-01
11738965,西游记（注音版）/少儿必读金典[7-10岁],文学,侯海博 编,200,45.00,33.80,北京联合出版公司,10万+,0.99,2015-07-01
12324455,中国神话故事注音版（美绘大开本）一二三年级儿童文学小学生课外阅读必读名著全国著名语文特级教师窦桂梅推荐爱上阅读系列,文学,金波 编,272,25.80,20.80,北京教育出版社,20万+,0.99,2016-05-01
12082486,捣蛋鬼日记国际大奖儿童文学读物小学生三四五六年级课外阅读书籍青少年儿童必读名著故事书,文学,[意大利] 万巴 著 龚勋 编,157,19.80,15.40,北京日报出版社,50万+,0.99,2018-07-01
12082488,居里夫人的故事国际大奖儿童文学读物小学生三四五六年级课外阅读书籍青少年儿童必读名著故事书,文学,[英] 埃列娜·多丽 著 龚勋 编 龚勋 译,157,19.80,15.40,北京日报出版社,50万+,0.99,2018-03-01
12358485,大个子老鼠小个子猫1-5（注音版套装共5册）[7-10岁],文学,周锐 著 郑凯军 绘,unknown,100.00,84.00,春风文艺出版社,10万+,0.99,2018-04-01
12046832,宝葫芦的秘密/四年级下册选篇快乐读书吧爱阅读课程化丛书儿童文学名著无障碍彩插版,文学,张天翼 著 立人 编,280,24.80,17.20,天地出版社,50万+,0.99,2016-09-01
11404172,文化苦旅余秋雨（1-9年级必读书单）,文学,余秋雨 著,286,38.00,23.80,长江文艺出版社,20万+,0.99,2014-04-01
10029210758862,正版唐诗三百首幼儿园早教启蒙全集彩图注音带拼音小学生完整版300首古诗词五言绝句少儿童书籍2册装,文学,,unknown,99.00,32.80, 上海科学普及出版社,5000+,0.98,unknown
13303848,背影马未都说人缘,文学,马未都 著,272,55.00,36.70,人民文学出版社,unknown,unknown,2021-06-01
65956014562,世界名著原著正版全套16册经典文学书籍书外国小说适合初高中看的读的课外书必读老师推荐阅读,文学,,unknown,432.00,188.00,中国文联出版社,unknown,unknown,unknown
13291776,哆啦A梦珍藏版（全6卷）[6-12岁],文学,[日] 藤子·F·不二雄 著 王超 译,unknown,138.00,138.00,吉林美术出版社,unknown,unknown,2020-11-01
12661537,小兵张嘎/百年百部经典书系小学5-6年级阅读拓展书目,文学,徐光耀 著,173,20.00,20.00,长江少年儿童出版社,unknown,unknown,2020-04-01
13145366,我去故宫看历史（全四册）[0-14岁],文学,毛帅 张小李 著,unknown,149.00,100.00,北方文艺出版社,unknown,unknown,2021-02-01
70909087849,细胞生物学(第4版),生物学,翟中和王喜忠丁明孝 著,unknown,78.00,75.00,高等教育出版社,100+,0.94,2011-06-01
31003018402,苏科版八年级上册生物学义务教育教科书8年级上册初二上中学生物学课本/教材/学生,生物学,,unknown,8.73,8.73,江苏科学技术出版社,1000+,0.99,unknown
13309868,教材帮必修1生物学RJ（人教新教材）2022版天星教育,生物学,杜志建 编,265,49.90,47.40,新疆青少年出版社,15,1.0,2019-07-01
13058886,中公教育2021国家教师资格证考试：生物学科知识与教学能力历年真题及预测试卷（高级中学）（全新升级）,生物学,中公教育教师资格考试研究院 著,320,38.00,16.00,世界图书出版公司,5万+,0.97,2020-12-01
12588725,系统生物学,生物学,张自立 王振英 著,172,45.00,38.20,科学出版社,100+,0.87,2009-07-01
70400558161,正版人教版生物学七年级下册生物书人教版7年级生物书下册课本教材教科书初1初一下册生物课本七年级生物,生物学,,unknown,16.80,15.60,人民教育出版社,1000+,0.95,unknown
62510204710,七年级上册生物学人教版初中课本教材教科书初一上册人民教育出版社7年级生物上册人教七上生物,生物学,,unknown,28.00,18.00,人民教育出版社,1000+,0.98,unknown
71719116800,正版细胞生物学第二版王金发编著生命科学经典教材系列大学教材细胞的发现与细胞学说医学用,生物学,,unknown,98.00,77.40,科学出版社,57,1.0,unknown
12580400,微生物生物学（第二版）,生物学,李颖 李友国 著,493,98.00,83.30,科学出版社,46,1.0,2019-04-01
12749839,重难点手册高中生物学必修2遗传与进化RJ新高考新教材,生物学,徐启发 著,unknown,42.80,34.60,华中师范大学出版社,200+,0.98,2020-10-01
21488666399,正版现货生物八年级下册生物学八8年级下课本教材教科书人教版,生物学,,unknown,7.20,7.20,人民教育出版社,2000+,0.97,unknown
10027143341848,植物生物学植物生物学,生物学,,227,180.00,140.40,科学出版社,0,1.0,2012-06-01
64459218823,【全套4本】初中人教版生物学课本教材教科书初一初二七八年级生物上下册人民教育出版社,生物学,,unknown,63.00,38.00,人民教育出版社,200+,0.96,2011-11-01
10021408921136,观念生物学,生物学,[美] 马伦·霍格兰\\伯特·窦德生|责编：宋... 编,230,49.80,27.90,福建教育,2,1.0,2020-05-01
67600997079,正版人教版生物学七年级上册生物书人教版7年级生物书上册课本教材教科书初1初一上册生物课本七年级生物,生物学,,unknown,26.80,17.80,人民教育出版社,200+,1.0,unknown
28971226334,现货生物化学与分子生物学(第9版)第九版第9九版本科临床西医教材人民卫生出版社第8八版升级,生物学,,unknown,91.00,77.35,人民卫生出版社,100+,1.0,unknown
22471813414,运动生物力学第二版高等教育体育学精品教材北京体育大学出版社,生物学,运动生物力学编写组 著,unknown,60.00,51.00,北京体育大学出版社,100+,1.0,2020-05-02
13200190,活页题选单元双测卷选择性必修1生物学RJ（人教新教材）2022版天星教育,生物学,天星教育研究院 著 杜志建 编,80,18.80,17.90,新疆青少年出版社,74,1.0,2020-04-01
12599133,初中同步达标测试卷生物七年级下册生物学单元期中期末专题测试必刷题课时练核心素养卷初一试卷下册考前模拟精准测试卷初中试卷类教辅,生物学,课时练编写组 编,unknown,29.80,20.90,现代教育出版社,5000+,0.99,2019-10-01
62592446715,【全套2本】八年级生物学上下册人教版初中课本教材教科书初二上下册生物8年级人民教育出版八生物,生物学,,unknown,46.00,32.00,人民教育出版社,200+,0.93,unknown
30755434856,苏教版八年级上册初中生物学义务教育教科书8年级上册初二上册中学生生物学课本/教,生物学,本书编写组 著 汪忠 编,unknown,8.05,8.05,江苏教育出版社,500+,0.99,unknown
10088612464,中公教育2021教师资格证考试用书高中生物学科知识与教学能力（教材+历年真题试卷）中学2本,生物学,中公教育教师资格考试研究院 编,unknown,92.00,53.00,世界图书出版有限公司,1000+,0.98,unknown
22471813414,运动生物力学第二版高等教育体育学精品教材北京体育大学出版社,生物学,运动生物力学编写组 著,unknown,60.00,51.00,北京体育大学出版社,100+,1.0,2020-05-02
12758317,协和听课笔记：生物化学与分子生物学,生物学,李晗歌 吴春虎 编,426,62.00,55.40,中国协和医科大学出版社,100+,0.95,2020-11-01
